,Ward,Wardcode,hhSocialRented,JobSeekers,Noqual,Carsperhousehold,Districtcode,Population2011Census,Crimerate,Openspace,District,GeneralFertilityRate,Malelifeexpectancy,Femalelifeexpectancy,Children,Greaterthan65,nonwhite,NotBorninUK,NotEnglishspeaking
2307, Kentish Town,00AGGW,16.5,2.9,9.0,0.6,00AG,12900,87.0,14.5,Camden,55.2,73.5,78.4,15.800849668331198,9.6,28.4,34.2,10.4
2308, Kentish Town,00AGGX,22.2,4.6,9.5,0.5,00AG,12060,97.6,8.8,Camden,55.2,73.5,78.4,15.800849668331198,9.6,28.4,34.2,10.4
2309, Regent's Park,00AGGD,19.6,3.3,8.4,0.6,00AG,12702,67.6,1.3,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2310, Regent's Park,00AGGE,28.6,4.2,7.8,0.2,00AG,10892,438.7,9.2,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2311, Regent's Park,00AGGF,30.5,5.4,11.7,0.5,00AG,12613,411.2,15.2,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2312, Regent's Park,00AGGG,40.3,6.2,13.9,0.4,00AG,11925,110.4,7.4,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2313, Regent's Park,00AGGH,16.7,5.0,9.2,0.6,00AG,11740,80.4,18.0,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2314, Regent's Park,00AGGJ,7.1,1.9,6.1,0.8,00AG,11986,65.2,5.7,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2315, Regent's Park,00AGGL,13.4,1.6,6.1,0.7,00AG,11270,111.0,54.2,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2316, Regent's Park,00AGGM,49.2,7.7,18.6,0.4,00AG,12364,118.8,8.2,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2317, Regent's Park,00AGGN,34.1,5.2,12.6,0.7,00AG,10955,92.1,65.2,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2318, Regent's Park,00AGGP,42.5,6.0,12.9,0.3,00AG,13023,480.3,7.5,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2319, Regent's Park,00AGGQ,33.3,5.6,13.6,0.4,00AG,13417,126.3,5.3,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2320, Regent's Park,00AGGR,42.1,8.0,17.4,0.4,00AG,12038,135.2,13.4,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2321, Regent's Park,00AGGS,46.1,7.5,12.1,0.2,00AG,11843,164.3,13.5,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2322, Regent's Park,00AGGT,48.0,6.7,17.5,0.4,00AG,13528,182.8,27.0,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2323, Regent's Park,00AGGU,61.2,10.8,22.7,0.3,00AG,13818,120.8,13.5,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2324, Regent's Park,00AGGW,16.5,2.9,9.0,0.6,00AG,12900,87.0,14.5,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2325, Regent's Park,00AGGX,22.2,4.6,9.5,0.5,00AG,12060,97.6,8.8,Camden,53.5,74.8,83.8,15.915138971023099,9.6,44.3,45.2,15.6
2326, New Addington,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2327, New Addington,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2328, New Addington,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2329, New Addington,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2330, New Addington,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2331, New Addington,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2332, New Addington,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2333, New Addington,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2334, New Addington,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2335, New Addington,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2336, New Addington,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2337, New Addington,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2338, New Addington,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2339, New Addington,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2340, New Addington,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2341, New Addington,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2342, New Addington,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2343, New Addington,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2344, New Addington,00AHGZ,20.7,9.6,15.9,0.7,00AH,16518,100.5,17.5,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2345, New Addington,00AHHA,19.7,11.3,18.7,0.7,00AH,16539,95.9,11.2,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2346, New Addington,00AHHB,20.6,7.7,16.6,0.9,00AH,16082,85.7,19.5,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2347, New Addington,00AHHC,25.5,6.8,19.1,0.8,00AH,17077,93.8,32.6,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2348, New Addington,00AHHD,15.7,7.9,17.9,0.8,00AH,17489,112.2,17.7,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2349, New Addington,00AHHE,19.8,8.4,17.1,0.8,00AH,16743,78.6,33.3,Croydon,72.7,74.4,80.5,25.803166373483897,12.7,23.7,13.9,3.0
2350, Fieldway,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2351, Fieldway,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2352, Fieldway,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2353, Fieldway,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2354, Fieldway,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2355, Fieldway,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2356, Fieldway,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2357, Fieldway,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2358, Fieldway,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2359, Fieldway,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2360, Fieldway,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2361, Fieldway,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2362, Fieldway,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2363, Fieldway,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2364, Fieldway,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2365, Fieldway,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2366, Fieldway,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2367, Fieldway,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2368, Fieldway,00AHGZ,20.7,9.6,15.9,0.7,00AH,16518,100.5,17.5,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2369, Fieldway,00AHHA,19.7,11.3,18.7,0.7,00AH,16539,95.9,11.2,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2370, Fieldway,00AHHB,20.6,7.7,16.6,0.9,00AH,16082,85.7,19.5,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2371, Fieldway,00AHHC,25.5,6.8,19.1,0.8,00AH,17077,93.8,32.6,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2372, Fieldway,00AHHD,15.7,7.9,17.9,0.8,00AH,17489,112.2,17.7,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2373, Fieldway,00AHHE,19.8,8.4,17.1,0.8,00AH,16743,78.6,33.3,Croydon,78.1,75.4,78.6,31.1089816186079,10.1,34.4,19.3,4.1
2374, Selsdon and Ballards,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2375, Selsdon and Ballards,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2376, Selsdon and Ballards,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2377, Selsdon and Ballards,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2378, Selsdon and Ballards,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2379, Selsdon and Ballards,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2380, Selsdon and Ballards,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2381, Selsdon and Ballards,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2382, Selsdon and Ballards,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2383, Selsdon and Ballards,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2384, Selsdon and Ballards,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2385, Selsdon and Ballards,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2386, Selsdon and Ballards,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2387, Selsdon and Ballards,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2388, Selsdon and Ballards,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2389, Selsdon and Ballards,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2390, Selsdon and Ballards,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2391, Selsdon and Ballards,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2392, Selsdon and Ballards,00AHGZ,20.7,9.6,15.9,0.7,00AH,16518,100.5,17.5,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2393, Selsdon and Ballards,00AHHA,19.7,11.3,18.7,0.7,00AH,16539,95.9,11.2,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2394, Selsdon and Ballards,00AHHB,20.6,7.7,16.6,0.9,00AH,16082,85.7,19.5,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2395, Selsdon and Ballards,00AHHC,25.5,6.8,19.1,0.8,00AH,17077,93.8,32.6,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2396, Selsdon and Ballards,00AHHD,15.7,7.9,17.9,0.8,00AH,17489,112.2,17.7,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2397, Selsdon and Ballards,00AHHE,19.8,8.4,17.1,0.8,00AH,16743,78.6,33.3,Croydon,51.8,84.5,89.4,16.0679238842905,18.9,19.7,15.7,2.2
2398, Coulsdon East,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2399, Coulsdon East,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2400, Coulsdon East,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2401, Coulsdon East,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2402, Coulsdon East,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2403, Coulsdon East,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2404, Coulsdon East,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2405, Coulsdon East,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2406, Coulsdon East,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2407, Coulsdon East,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2408, Coulsdon East,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2409, Coulsdon East,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2410, Coulsdon East,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2411, Coulsdon East,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2412, Coulsdon East,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2413, Coulsdon East,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2414, Coulsdon East,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2415, Coulsdon East,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2416, Coulsdon East,00AHGZ,20.7,9.6,15.9,0.7,00AH,16518,100.5,17.5,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2417, Coulsdon East,00AHHA,19.7,11.3,18.7,0.7,00AH,16539,95.9,11.2,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2418, Coulsdon East,00AHHB,20.6,7.7,16.6,0.9,00AH,16082,85.7,19.5,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2419, Coulsdon East,00AHHC,25.5,6.8,19.1,0.8,00AH,17077,93.8,32.6,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2420, Coulsdon East,00AHHD,15.7,7.9,17.9,0.8,00AH,17489,112.2,17.7,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2421, Coulsdon East,00AHHE,19.8,8.4,17.1,0.8,00AH,16743,78.6,33.3,Croydon,65.1,81.8,85.7,19.1849068931722,19.6,15.4,11.8,1.5
2422, Sanderstead,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2423, Sanderstead,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2424, Sanderstead,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2425, Sanderstead,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2426, Sanderstead,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2427, Sanderstead,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2428, Sanderstead,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2429, Sanderstead,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2430, Sanderstead,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2431, Sanderstead,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2432, Sanderstead,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2433, Sanderstead,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2434, Sanderstead,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2435, Sanderstead,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2436, Sanderstead,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2437, Sanderstead,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2438, Sanderstead,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2439, Sanderstead,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2440, Sanderstead,00AHGZ,20.7,9.6,15.9,0.7,00AH,16518,100.5,17.5,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2441, Sanderstead,00AHHA,19.7,11.3,18.7,0.7,00AH,16539,95.9,11.2,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2442, Sanderstead,00AHHB,20.6,7.7,16.6,0.9,00AH,16082,85.7,19.5,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2443, Sanderstead,00AHHC,25.5,6.8,19.1,0.8,00AH,17077,93.8,32.6,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2444, Sanderstead,00AHHD,15.7,7.9,17.9,0.8,00AH,17489,112.2,17.7,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2445, Sanderstead,00AHHE,19.8,8.4,17.1,0.8,00AH,16743,78.6,33.3,Croydon,55.7,82.5,84.2,19.558581826719898,18.5,19.5,13.7,1.7
2446, Heathfield,00AHGE,13.7,5.1,15.3,0.7,00AH,16883,69.4,2.3,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2447, Heathfield,00AHGF,21.5,5.4,19.5,1.1,00AH,14721,62.7,22.2,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2448, Heathfield,00AHGG,11.9,8.5,17.9,0.8,00AH,16201,68.8,7.7,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2449, Heathfield,00AHGH,27.5,8.3,20.2,0.7,00AH,18652,219.7,4.5,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2450, Heathfield,00AHGJ,12.5,3.5,18.2,1.4,00AH,12244,39.3,56.8,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2451, Heathfield,00AHGK,4.6,2.7,15.1,1.5,00AH,13449,41.2,17.1,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2452, Heathfield,00AHGL,8.3,4.4,12.0,1.0,00AH,15790,73.3,19.1,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2453, Heathfield,00AHGM,15.5,4.2,12.3,0.6,00AH,16569,261.1,17.5,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2454, Heathfield,00AHGN,60.6,11.0,34.4,0.8,00AH,11479,64.7,22.8,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2455, Heathfield,00AHGP,9.3,4.2,17.2,1.3,00AH,13213,82.2,61.3,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2456, Heathfield,00AHGQ,11.4,4.0,14.6,1.3,00AH,14966,39.8,39.6,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2457, Heathfield,00AHGR,42.2,7.9,34.8,1.0,00AH,10801,87.4,31.2,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2458, Heathfield,00AHGS,13.8,6.6,16.2,1.0,00AH,16476,77.4,16.1,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2459, Heathfield,00AHGT,7.6,4.4,12.9,1.2,00AH,14607,81.7,3.8,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2460, Heathfield,00AHGU,6.7,2.9,15.1,1.5,00AH,12777,39.8,48.6,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2461, Heathfield,00AHGW,27.1,9.9,18.9,0.6,00AH,18087,140.2,18.3,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2462, Heathfield,00AHGX,2.0,2.7,15.2,1.5,00AH,11719,39.6,55.2,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
2463, Heathfield,00AHGY,18.5,4.7,19.1,1.2,00AH,14296,39.6,16.0,Croydon,56.9,84.1,83.7,19.049421024748398,15.9,24.6,16.9,2.8
